ts_code,trade_date,open,high,low,close,vol,amount
600519.SH,20241119,1565.0,1569.37,1525.0,1541.92,33266.43,5138831.155
600519.SH,20241118,1562.0,1575.99,1555.0,1559.0,27092.19,4237197.499
600519.SH,20241115,1569.0,1583.8,1553.0,1559.0,33761.12,5295326.892
600519.SH,20241114,1570.0,1594.45,1565.65,1573.8,29248.14,4617144.097
600519.SH,20241113,1568.0,1586.66,1561.28,1578.5,29125.26,4594445.032
600519.SH,20241112,1589.0,1623.0,1573.95,1577.2,49222.66,7844798.676
600519.SH,20241111,1590.0,1609.95,1567.19,1598.01,43853.65,6957095.385
600519.SH,20241108,1660.89,1667.11,1601.01,1609.97,60771.2,9885645.907
600519.SH,20241107,1562.46,1653.5,1562.3,1649.14,74738.72,12074951.757
600519.SH,20241106,1575.0,1588.99,1561.22,1571.0,37631.43,5916917.616
600519.SH,20241105,1540.0,1577.7,1536.01,1576.99,45640.47,7134443.464
600519.SH,20241104,1544.93,1550.0,1528.06,1548.2,29092.92,4481761.764
600519.SH,20241101,1521.0,1545.13,1520.8,1533.75,32283.92,4954302.212
600519.SH,20241031,1532.15,1540.0,1520.0,1527.79,29957.35,4575545.18
600519.SH,20241030,1525.0,1551.19,1523.41,1532.0,32005.74,4913175.983
600519.SH,20241029,1560.0,1580.0,1530.0,1531.62,41165.78,6368105.233
600519.SH,20241028,1560.0,1565.0,1522.23,1565.0,39121.4,6064453.668
600519.SH,20241025,1547.0,1574.79,1546.01,1558.85,27745.08,4328271.351
600519.SH,20241024,1561.0,1575.0,1545.01,1552.2,23922.8,3723973.209
600519.SH,20241023,1544.11,1576.95,1532.0,1567.5,40088.46,6259600.035
600519.SH,20241022,1526.56,1560.18,1524.2,1543.0,36269.13,5607826.492
600519.SH,20241021,1541.21,1549.97,1521.21,1528.8,42007.9,6433918.335
600519.SH,20241018,1493.0,1567.84,1478.96,1541.0,68619.3,10418043.492
600519.SH,20241017,1537.0,1537.66,1493.41,1494.6,39459.55,5964778.958
600519.SH,20241016,1540.88,1549.8,1510.0,1522.5,46664.4,7140169.692
600519.SH,20241015,1599.0,1600.99,1553.01,1554.25,43571.43,6884141.869
600519.SH,20241014,1613.0,1620.63,1581.17,1601.99,44812.02,7181350.822
600519.SH,20241011,1615.4,1639.96,1590.0,1604.99,41914.71,6764982.707
600519.SH,20241010,1622.26,1668.08,1591.0,1640.0,74603.42,12198964.035
600519.SH,20241009,1700.0,1700.0,1590.0,1595.15,120196.84,19708432.734
600519.SH,20241008,1910.0,1910.0,1680.18,1723.0,194709.47,35114075.007
600519.SH,20240930,1692.0,1759.88,1652.0,1748.0,157293.41,26982747.037
600519.SH,20240927,1600.0,1629.2,1565.36,1629.2,87921.67,14050260.569
600519.SH,20240926,1399.96,1529.87,1396.0,1529.0,97278.06,14269262.657
600519.SH,20240925,1400.05,1427.0,1396.71,1399.0,73953.8,10420109.655
600519.SH,20240924,1285.09,1373.0,1265.09,1372.6,100412.81,13297277.523
600519.SH,20240923,1268.0,1293.5,1260.66,1261.54,45549.69,5809791.682
600519.SH,20240920,1261.5,1273.9,1250.03,1263.92,39981.84,5038507.835
600519.SH,20240919,1262.0,1292.88,1245.83,1261.0,59988.21,7623739.997
600519.SH,20240918,1300.0,1300.01,1266.66,1266.9,46185.31,5895948.011
600519.SH,20240913,1331.0,1332.0,1297.3,1304.13,56005.11,7329376.917
600519.SH,20240912,1380.0,1385.0,1334.91,1335.06,47948.31,6482445.0
600519.SH,20240911,1375.6,1385.88,1365.0,1380.0,20995.77,2892932.794
600519.SH,20240910,1370.02,1393.0,1370.02,1378.0,19802.84,2737295.644
600519.SH,20240909,1380.01,1393.71,1370.08,1375.0,28637.55,3950086.825
600519.SH,20240906,1405.0,1406.0,1398.0,1398.0,10321.04,1445537.257
600519.SH,20240905,1400.5,1407.0,1397.0,1404.88,14502.95,2033680.839
600519.SH,20240904,1402.0,1419.19,1399.74,1400.0,14211.09,1995221.417
600519.SH,20240903,1398.0,1414.98,1393.02,1410.0,17887.6,2516125.842
600519.SH,20240902,1430.0,1438.0,1395.0,1395.0,34134.59,4801049.927
600519.SH,20240830,1413.0,1458.07,1405.0,1443.19,38739.23,5576118.649
600519.SH,20240829,1380.0,1418.0,1380.0,1413.3,27471.61,3864270.621
600519.SH,20240828,1404.07,1406.0,1375.0,1389.0,31663.51,4388025.875
600519.SH,20240827,1412.0,1413.0,1401.11,1404.07,13657.4,1920770.57
600519.SH,20240826,1417.0,1423.86,1403.15,1412.0,15628.41,2207595.461
600519.SH,20240823,1408.0,1423.5,1406.12,1414.99,15320.46,2166499.202
600519.SH,20240822,1416.0,1420.0,1400.01,1410.05,19527.29,2750868.073
600519.SH,20240821,1420.0,1427.98,1415.69,1417.58,15091.65,2144746.551
600519.SH,20240820,1429.9,1429.93,1414.0,1422.72,18591.38,2644814.344
600519.SH,20240819,1432.0,1458.88,1425.0,1425.44,20432.79,2942106.435
600519.SH,20240816,1426.79,1435.92,1417.01,1431.2,16454.7,2349825.846
600519.SH,20240815,1405.03,1435.99,1403.95,1426.89,23038.97,3275699.572
600519.SH,20240814,1423.01,1424.9,1412.02,1413.3,13414.31,1898377.426
600519.SH,20240813,1433.0,1435.0,1412.01,1423.01,16308.43,2317037.756
600519.SH,20240812,1430.0,1443.0,1426.58,1436.1,13632.03,1956573.438
600519.SH,20240809,1460.03,1469.0,1436.8,1436.8,30138.49,4368705.515
600519.SH,20240808,1411.0,1448.18,1409.0,1430.69,25130.82,3592705.43
600519.SH,20240807,1405.5,1421.99,1398.3,1415.5,20622.21,2910580.747
600519.SH,20240806,1422.0,1424.0,1394.01,1404.7,27444.33,3860735.014
600519.SH,20240805,1388.88,1426.0,1385.52,1410.01,37736.07,5327127.147
600519.SH,20240802,1373.6,1396.97,1373.6,1385.45,21927.69,3041726.372
600519.SH,20240801,1418.0,1420.0,1384.7,1386.16,32038.1,4470988.088
600519.SH,20240731,1373.1,1427.27,1373.1,1421.28,43272.32,6098149.721
600519.SH,20240730,1385.98,1390.27,1361.3,1379.99,51779.04,7103491.566
600519.SH,20240729,1415.0,1421.99,1398.0,1398.02,30869.07,4342610.1
600519.SH,20240726,1430.49,1437.72,1410.9,1422.19,32353.79,4594928.574
600519.SH,20240725,1440.02,1448.0,1420.01,1430.49,28346.56,4054086.714
600519.SH,20240724,1450.2,1463.7,1435.0,1440.02,24122.55,3490200.973
600519.SH,20240723,1499.0,1501.0,1455.0,1455.0,30943.96,4555460.198
600519.SH,20240722,1525.03,1529.98,1491.65,1499.0,28543.21,4300813.31
600519.SH,20240719,1490.81,1529.18,1484.01,1525.62,38942.91,5888615.145
600519.SH,20240718,1499.5,1515.0,1492.53,1497.51,28870.39,4337214.601
600519.SH,20240717,1476.1,1503.0,1470.02,1501.4,34311.01,5115680.654
600519.SH,20240716,1476.0,1482.0,1465.05,1476.0,20316.44,2998367.128
600519.SH,20240715,1470.0,1488.0,1470.0,1474.9,19176.26,2835374.73
600519.SH,20240712,1473.01,1486.4,1465.45,1478.82,23386.34,3451132.648
600519.SH,20240711,1449.97,1469.0,1440.21,1462.09,29020.14,4236960.596
600519.SH,20240710,1439.25,1465.88,1435.0,1437.59,23763.22,3436693.365
600519.SH,20240709,1420.0,1454.89,1410.1,1438.03,33620.71,4807957.927
600519.SH,20240708,1443.0,1457.77,1419.14,1420.0,39527.05,5657951.348
600519.SH,20240705,1479.0,1493.18,1450.0,1453.0,38829.38,5664477.336
600519.SH,20240704,1505.0,1512.0,1481.13,1485.74,24379.73,3637968.895
600519.SH,20240703,1499.0,1513.01,1488.02,1500.0,31573.26,4740808.13
600519.SH,20240702,1433.0,1498.0,1433.0,1490.7,51852.98,7659166.816
600519.SH,20240701,1468.88,1472.99,1428.0,1440.38,32161.38,4636689.118
600519.SH,20240628,1480.0,1494.49,1464.0,1467.39,38582.02,5699649.047
600519.SH,20240627,1492.0,1493.97,1468.0,1490.49,32821.78,4857959.457
600519.SH,20240626,1480.0,1501.07,1477.8,1489.22,29569.77,4414601.922
600519.SH,20240625,1477.0,1502.99,1477.0,1486.65,42097.95,6273919.386
600519.SH,20240624,1423.0,1488.99,1414.01,1476.55,63839.93,9319362.39
600519.SH,20240621,1500.5,1504.98,1470.22,1471.0,43319.97,6418543.742
600519.SH,20240620,1500.0,1516.01,1498.0,1500.1,24710.68,3715924.984
600519.SH,20240619,1497.99,1504.0,1482.1,1501.0,41261.53,6167728.416
600519.SH,20240618,1530.89,1554.54,1516.68,1521.5,41258.25,6317590.943
600519.SH,20240617,1532.29,1548.77,1511.01,1541.5,48318.16,7400883.243
600519.SH,20240614,1555.0,1563.96,1520.46,1555.0,59514.16,9177637.168
600519.SH,20240613,1576.77,1576.89,1553.15,1555.01,36185.97,5654938.942
600519.SH,20240612,1570.0,1590.0,1570.0,1571.68,33170.5,5230086.503
600519.SH,20240611,1602.99,1605.0,1567.0,1569.0,70246.76,11090577.61
600519.SH,20240607,1646.13,1646.18,1619.01,1619.18,33524.55,5453120.695
600519.SH,20240606,1643.66,1651.99,1635.91,1639.81,25610.05,4205700.983
600519.SH,20240605,1652.0,1658.68,1643.03,1644.0,19055.57,3140824.328
600519.SH,20240604,1640.5,1656.0,1636.55,1653.2,20841.08,3432497.303
600519.SH,20240603,1650.0,1650.92,1635.11,1639.39,30261.05,4966041.477
600519.SH,20240531,1650.5,1663.5,1648.45,1648.45,21856.65,3617654.788
600519.SH,20240530,1675.0,1675.38,1649.0,1649.0,32207.92,5333306.808
600519.SH,20240529,1666.0,1680.0,1665.0,1674.0,19651.28,3289173.345
600519.SH,20240528,1670.4,1675.17,1663.0,1664.64,23520.87,3923020.375
600519.SH,20240527,1678.0,1687.45,1668.01,1670.12,25097.91,4199001.866
600519.SH,20240524,1693.0,1695.0,1677.0,1677.08,20216.63,3401323.915
600519.SH,20240523,1700.0,1706.38,1690.08,1692.01,18884.97,3199923.32
600519.SH,20240522,1703.0,1709.96,1691.0,1697.71,20285.68,3443977.767
600519.SH,20240521,1708.0,1709.73,1698.16,1705.0,16293.39,2776847.499
600519.SH,20240520,1717.99,1732.99,1708.11,1709.0,31425.72,5401389.335
600519.SH,20240517,1700.01,1716.58,1700.0,1715.0,28923.88,4936920.634
600519.SH,20240516,1705.0,1709.88,1690.0,1704.5,29679.54,5048754.769
600519.SH,20240515,1702.58,1708.0,1698.59,1700.0,15738.76,2677203.002
600519.SH,20240514,1705.99,1713.27,1700.01,1701.98,21274.17,3623282.672
600519.SH,20240513,1732.02,1732.66,1701.22,1706.0,37662.12,6435415.674
600519.SH,20240510,1761.1,1767.88,1733.99,1738.98,26206.61,4571398.242
600519.SH,20240509,1758.0,1764.98,1750.0,1756.0,22387.34,3929804.849
600519.SH,20240508,1769.69,1769.97,1755.67,1763.97,14769.09,2603293.863
600519.SH,20240507,1765.79,1777.8,1756.68,1770.0,24924.52,4413196.426
600519.SH,20240506,1733.97,1765.0,1727.0,1760.2,59909.49,10504351.712
600519.SH,20240430,1705.01,1729.88,1705.0,1705.0,30759.89,5273902.374
600519.SH,20240429,1696.95,1728.0,1693.82,1704.0,41332.23,7072096.59
600519.SH,20240426,1694.0,1714.0,1693.98,1709.43,30995.92,5290248.521
600519.SH,20240425,1690.33,1695.6,1682.25,1693.04,14476.48,2447183.879
600519.SH,20240424,1696.98,1699.91,1683.33,1693.6,17086.43,2893555.635
600519.SH,20240423,1675.0,1695.0,1675.0,1692.28,24979.95,4217855.279
600519.SH,20240422,1654.0,1678.88,1645.0,1675.06,29951.39,5001684.635
600519.SH,20240419,1660.78,1668.5,1641.28,1646.64,23499.92,3879233.242
600519.SH,20240418,1659.01,1682.98,1658.18,1670.78,26568.41,4445487.745
600519.SH,20240417,1668.0,1675.2,1658.0,1667.0,24819.11,4130322.018
600519.SH,20240416,1665.49,1679.56,1659.0,1670.0,26266.23,4382796.962
600519.SH,20240415,1635.01,1675.61,1634.98,1672.98,35817.71,5960815.532
600519.SH,20240412,1651.0,1664.0,1634.03,1634.03,26744.33,4403968.129
600519.SH,20240411,1640.11,1650.0,1634.69,1648.0,22766.24,3736417.595
600519.SH,20240410,1662.27,1664.99,1645.0,1647.98,27630.5,4562853.88
600519.SH,20240409,1660.67,1673.0,1658.45,1662.22,25589.82,4256226.333
600519.SH,20240408,1695.0,1696.0,1662.6,1666.66,59166.59,9907355.766
600519.SH,20240403,1734.0,1739.44,1710.02,1715.11,29045.8,5002390.042
600519.SH,20240402,1722.0,1724.99,1705.05,1713.99,25449.25,4360973.684
600519.SH,20240401,1709.99,1734.0,1708.7,1721.33,27131.37,4679371.035
600519.SH,20240329,1701.64,1710.99,1698.1,1702.9,13456.55,2290584.417
600519.SH,20240328,1695.0,1718.0,1693.2,1701.64,24642.18,4201857.059
600519.SH,20240327,1705.0,1712.0,1699.0,1701.0,18112.58,3087792.98
600519.SH,20240326,1687.46,1712.8,1687.46,1709.29,28069.07,4782899.074
600519.SH,20240325,1698.54,1698.77,1680.58,1689.01,24472.85,4131446.237
600519.SH,20240322,1705.03,1708.99,1688.0,1701.35,25456.14,4318592.818
600519.SH,20240321,1708.1,1719.0,1704.5,1709.0,16595.97,2839332.631
600519.SH,20240320,1703.36,1713.68,1700.23,1709.6,15249.25,2604543.856
600519.SH,20240319,1703.0,1719.94,1693.11,1708.02,23947.53,4093701.261
600519.SH,20240318,1715.0,1719.85,1699.0,1708.26,26055.01,4446059.13
600519.SH,20240315,1712.5,1732.4,1712.0,1717.49,17833.58,3066692.399
600519.SH,20240314,1719.0,1734.84,1711.5,1716.63,19404.79,3338768.308
600519.SH,20240313,1739.97,1748.0,1720.1,1727.45,26499.54,4588879.42
600519.SH,20240312,1693.94,1749.1,1690.5,1745.0,54226.54,9393309.052
600519.SH,20240311,1675.0,1698.88,1673.18,1694.49,29895.09,5048394.347
600519.SH,20240308,1680.56,1686.68,1670.05,1671.43,22156.23,3710678.522
600519.SH,20240307,1680.0,1689.8,1678.0,1683.63,21599.12,3633934.774
600519.SH,20240306,1691.0,1695.0,1678.02,1680.55,22142.48,3725582.802
600519.SH,20240305,1670.81,1697.0,1666.68,1695.1,36238.37,6102136.582
600519.SH,20240304,1679.0,1680.99,1670.05,1676.3,26484.77,4434401.015
600519.SH,20240301,1690.0,1694.97,1676.68,1685.06,26867.96,4526845.398
600519.SH,20240229,1681.55,1696.5,1679.2,1695.0,24758.33,4184917.973
600519.SH,20240228,1688.92,1696.57,1674.01,1681.55,31867.31,5371312.847
600519.SH,20240227,1683.0,1692.92,1678.0,1689.5,22079.85,3718478.358
600519.SH,20240226,1708.0,1708.74,1685.02,1694.98,27318.32,4625594.409
600519.SH,20240223,1711.11,1724.38,1700.02,1714.09,27305.89,4670706.95
600519.SH,20240222,1707.5,1723.01,1700.53,1718.38,22793.61,3905984.695
600519.SH,20240221,1666.02,1731.0,1662.0,1717.66,46154.07,7868784.082
600519.SH,20240220,1697.36,1697.36,1656.56,1670.0,34470.07,5755266.893
600519.SH,20240219,1737.87,1737.93,1688.0,1695.43,36977.44,6288277.98
600519.SH,20240208,1720.01,1725.0,1685.0,1706.0,46756.54,7953438.044
600519.SH,20240207,1681.03,1714.59,1661.61,1710.99,52601.07,8899606.867
600519.SH,20240206,1630.01,1685.48,1626.1,1676.0,52472.04,8740646.588
600519.SH,20240205,1596.0,1637.44,1595.25,1630.01,53130.36,8590683.071
600519.SH,20240202,1615.0,1627.78,1581.0,1596.0,39382.02,6336691.194
600519.SH,20240201,1605.5,1623.89,1601.0,1610.03,26485.15,4272298.576
600519.SH,20240131,1613.0,1619.97,1598.13,1604.91,29649.12,4770104.891
600519.SH,20240130,1649.98,1649.98,1610.0,1613.0,30866.33,5010784.454
600519.SH,20240129,1640.3,1660.58,1640.29,1650.0,31420.68,5189014.946
600519.SH,20240126,1630.36,1644.1,1623.0,1637.32,26954.75,4402111.882
600519.SH,20240125,1626.82,1641.0,1622.0,1638.0,31205.8,5094508.165
600519.SH,20240124,1629.0,1633.84,1603.56,1626.0,33216.35,5373603.703
600519.SH,20240123,1632.01,1639.95,1609.0,1619.0,34834.9,5659457.115
600519.SH,20240122,1629.0,1643.0,1618.88,1642.0,46945.89,7678297.836
600519.SH,20240119,1608.87,1638.01,1600.88,1635.0,46378.43,7550144.389
600519.SH,20240118,1574.0,1612.8,1555.55,1610.87,60439.81,9566349.514
600519.SH,20240117,1630.0,1635.48,1577.0,1577.0,51632.76,8251735.591
600519.SH,20240116,1638.5,1647.0,1624.94,1639.43,25903.14,4236042.96
600519.SH,20240115,1635.0,1654.97,1634.45,1640.0,17854.03,2931202.343
600519.SH,20240112,1639.97,1651.26,1639.4,1643.06,11603.24,1908084.612
600519.SH,20240111,1640.1,1657.94,1638.06,1646.57,16440.55,2708764.5
600519.SH,20240110,1641.1,1659.46,1638.0,1641.5,17350.67,2856120.718
600519.SH,20240109,1641.01,1652.32,1635.07,1641.0,24412.04,4009826.496
600519.SH,20240108,1661.0,1662.0,1640.01,1643.99,25586.2,4211918.629
600519.SH,20240105,1661.33,1678.66,1652.11,1663.36,20242.86,3373155.627
600519.SH,20240104,1693.0,1693.0,1662.93,1669.0,21551.07,3603970.147
600519.SH,20240103,1681.11,1695.22,1676.33,1694.0,20229.29,3411400.667
600519.SH,20240102,1715.0,1718.19,1678.1,1685.01,32156.44,5440082.548
600519.SH,20231229,1720.0,1749.58,1720.0,1726.0,27538.68,4768857.531
600519.SH,20231228,1670.99,1727.99,1667.06,1724.99,38338.06,6537401.38
600519.SH,20231227,1668.0,1677.15,1661.0,1667.06,16055.5,2679221.365
600519.SH,20231226,1672.5,1674.9,1657.5,1670.0,14771.26,2457177.339
600519.SH,20231225,1671.0,1678.6,1668.0,1672.0,12471.06,2086014.39
600519.SH,20231222,1669.7,1679.1,1658.01,1670.65,21666.84,3613238.325
600519.SH,20231221,1640.01,1672.32,1640.01,1670.0,29011.68,4827827.888
600519.SH,20231220,1658.0,1660.0,1643.0,1649.79,23092.03,3816133.219
600519.SH,20231219,1665.0,1679.87,1645.09,1675.0,22206.76,3706057.587
600519.SH,20231218,1640.0,1663.33,1635.0,1662.0,19897.34,3292194.757
600519.SH,20231215,1648.23,1677.77,1644.01,1645.0,37092.51,6140791.726
600519.SH,20231214,1665.96,1669.87,1635.02,1635.9,40672.15,6703240.107
600519.SH,20231213,1705.22,1705.72,1657.08,1660.0,38788.7,6480807.5
600519.SH,20231212,1687.6,1709.99,1684.0,1709.99,21010.66,3564305.866
600519.SH,20231211,1690.0,1704.0,1657.0,1698.0,36830.98,6172810.248
600519.SH,20231208,1700.0,1708.84,1692.22,1704.92,26288.01,4474160.126
600519.SH,20231207,1704.0,1709.08,1687.3,1700.0,25041.5,4249170.906
600519.SH,20231206,1702.63,1719.47,1701.13,1703.0,23851.29,4078003.022
600519.SH,20231205,1748.78,1748.88,1708.02,1709.0,29903.01,5168983.317
600519.SH,20231204,1760.28,1761.83,1745.28,1750.71,18440.47,3233102.118
600519.SH,20231201,1789.31,1789.7,1748.0,1760.28,33051.31,5830850.111
600519.SH,20231130,1776.72,1794.76,1771.08,1791.5,21353.42,3817513.545
600519.SH,20231129,1768.0,1776.0,1758.0,1774.71,17149.33,3034175.614
600519.SH,20231128,1761.0,1773.88,1758.0,1769.04,14519.76,2562905.659
600519.SH,20231127,1773.3,1773.3,1755.0,1763.0,16260.74,2865075.217
600519.SH,20231124,1789.0,1789.0,1775.0,1777.0,13085.4,2329345.658
600519.SH,20231123,1778.3,1788.0,1771.0,1786.0,11549.64,2055272.193
600519.SH,20231122,1783.3,1794.35,1780.54,1781.51,12664.57,2263460.167
600519.SH,20231121,1783.42,1798.0,1770.1,1790.0,30098.45,5383107.81
600519.SH,20231120,1755.0,1769.5,1736.66,1762.5,18608.04,3265514.01
600519.SH,20231117,1752.0,1759.0,1737.9,1753.42,21713.63,3793781.119
600519.SH,20231116,1774.0,1776.0,1760.05,1760.05,12557.57,2215937.273
600519.SH,20231115,1779.0,1782.89,1767.0,1772.93,18434.86,3271230.275
600519.SH,20231114,1764.0,1774.99,1760.01,1765.27,12816.75,2263963.957
600519.SH,20231113,1772.28,1784.88,1756.98,1764.0,18369.95,3244573.621
600519.SH,20231110,1780.55,1788.0,1773.1,1775.84,16465.57,2928380.668
600519.SH,20231109,1790.11,1799.0,1783.0,1794.11,12800.48,2291996.819
600519.SH,20231108,1784.05,1803.8,1782.87,1798.34,14545.67,2610041.959
600519.SH,20231107,1805.0,1810.0,1784.08,1791.17,19581.59,3511590.028
600519.SH,20231106,1820.0,1823.79,1801.12,1812.0,25523.92,4624102.375
600519.SH,20231103,1780.0,1814.89,1774.0,1811.24,30176.0,5433116.881
600519.SH,20231102,1795.0,1795.0,1776.06,1779.5,27907.64,4982090.753
600519.SH,20231101,1850.0,1850.0,1773.79,1780.99,93143.08,16747292.689
600519.SH,20231031,1680.0,1690.0,1667.85,1684.58,19858.77,3335804.699
600519.SH,20231030,1669.0,1688.88,1669.0,1681.0,24086.42,4050573.178
600519.SH,20231027,1664.0,1691.88,1660.6,1676.71,34262.39,5754795.486
600519.SH,20231026,1667.0,1688.0,1662.01,1672.23,22386.35,3741418.874
600519.SH,20231025,1670.11,1698.0,1667.02,1677.5,36178.98,6075417.064
600519.SH,20231024,1648.0,1653.36,1621.21,1642.95,29861.46,4894807.617
600519.SH,20231023,1629.97,1660.0,1621.6,1643.98,25234.23,4138279.588
600519.SH,20231020,1630.0,1655.0,1616.25,1645.0,45376.01,7421390.806
600519.SH,20231019,1700.0,1700.03,1626.03,1630.0,73492.37,12146921.769
600519.SH,20231018,1718.8,1742.0,1717.18,1728.0,20317.5,3511987.514
600519.SH,20231017,1739.0,1739.44,1716.0,1726.0,14945.23,2577312.288
600519.SH,20231016,1750.98,1756.0,1722.45,1729.9,20789.65,3603604.61
600519.SH,20231013,1770.88,1778.01,1738.19,1751.0,25027.88,4387687.934
600519.SH,20231012,1797.9,1798.23,1777.2,1786.0,14865.07,2657095.942
600519.SH,20231011,1784.65,1784.65,1768.0,1778.5,21944.86,3896568.648
600519.SH,20231010,1782.89,1798.98,1768.0,1770.0,20283.92,3615557.182
600519.SH,20231009,1796.94,1796.94,1764.9,1777.0,29762.68,5279950.406
600519.SH,20230928,1824.98,1824.98,1797.8,1798.55,20537.84,3704812.96
600519.SH,20230927,1815.0,1833.5,1802.8,1814.0,20879.94,3791876.119
600519.SH,20230926,1828.0,1834.88,1813.1,1816.0,15761.96,2870852.363
600519.SH,20230925,1847.5,1848.0,1826.59,1832.38,13979.13,2565773.541
600519.SH,20230922,1805.63,1849.96,1792.41,1849.0,34390.46,6287832.575
600519.SH,20230921,1818.01,1822.0,1798.39,1798.39,19489.19,3521486.755
600519.SH,20230920,1822.0,1830.0,1818.05,1824.0,12501.78,2281583.949
600519.SH,20230919,1822.2,1829.0,1808.0,1826.94,14989.5,2727858.953
600519.SH,20230918,1776.31,1829.5,1773.0,1829.2,32558.92,5905121.0
600519.SH,20230915,1819.0,1819.78,1781.3,1781.99,28431.46,5105749.077
600519.SH,20230914,1822.53,1826.98,1806.0,1818.69,17504.59,3180447.848
600519.SH,20230913,1829.92,1829.92,1800.05,1819.91,19501.43,3540583.633
600519.SH,20230912,1826.6,1826.98,1816.02,1819.96,12168.01,2214514.112
600519.SH,20230911,1808.0,1840.0,1808.0,1822.17,15926.0,2902617.736
600519.SH,20230908,1834.94,1834.94,1814.95,1818.5,12211.78,2224338.144
600519.SH,20230907,1852.6,1856.89,1831.19,1838.0,16981.57,3128587.116
600519.SH,20230906,1858.0,1866.66,1849.01,1861.0,11121.43,2067605.99
600519.SH,20230905,1868.0,1868.0,1856.8,1858.7,15658.74,2915625.961
600519.SH,20230904,1862.6,1879.94,1853.53,1866.0,23871.0,4453823.216
600519.SH,20230901,1852.83,1865.47,1846.03,1851.05,13145.19,2438622.738
600519.SH,20230831,1860.0,1860.0,1841.01,1847.0,14820.22,2738445.519
600519.SH,20230830,1867.9,1868.0,1843.66,1856.0,19811.81,3672570.26
600519.SH,20230829,1828.0,1869.08,1828.0,1851.33,28950.28,5371260.173
600519.SH,20230828,1898.58,1898.58,1831.88,1834.97,41052.13,7633221.012
600519.SH,20230825,1808.79,1837.77,1806.01,1824.98,18830.86,3433296.756
600519.SH,20230824,1779.62,1828.0,1775.0,1816.3,26055.09,4703417.6
600519.SH,20230823,1797.0,1800.0,1770.08,1774.0,19912.22,3556178.584
600519.SH,20230822,1800.99,1802.56,1771.02,1788.0,26650.36,4763131.152
600519.SH,20230821,1793.0,1813.99,1790.07,1791.0,18911.81,3405415.645
600519.SH,20230818,1831.99,1834.99,1802.59,1802.59,17023.34,3084761.577
600519.SH,20230817,1806.08,1834.0,1801.55,1828.05,17290.37,3141408.018
600519.SH,20230816,1807.58,1823.35,1806.0,1820.0,13184.31,2396261.791
600519.SH,20230815,1809.0,1818.0,1801.01,1812.98,14817.99,2682125.119
600519.SH,20230814,1810.0,1824.98,1796.0,1803.0,23731.19,4285362.053
600519.SH,20230811,1885.0,1885.4,1833.88,1834.0,26786.49,4959166.751
600519.SH,20230810,1882.0,1889.0,1862.3,1875.0,18436.19,3454219.14
600519.SH,20230809,1890.0,1905.0,1882.96,1890.28,18523.46,3506306.394
600519.SH,20230808,1880.03,1893.71,1864.08,1890.0,17736.18,3333559.505
600519.SH,20230807,1880.95,1898.0,1871.03,1887.93,23892.45,4491893.14
600519.SH,20230804,1887.82,1906.52,1882.0,1893.47,24573.64,4655813.751
600519.SH,20230803,1870.0,1890.0,1850.5,1878.47,21543.47,4031087.705
600519.SH,20230802,1883.4,1890.0,1866.8,1880.0,18508.72,3478674.239
600519.SH,20230801,1878.01,1906.95,1877.89,1889.0,19230.62,3635857.283
600519.SH,20230731,1908.0,1935.0,1874.0,1880.58,45378.61,8615279.839
600519.SH,20230728,1832.0,1900.0,1828.01,1897.0,39017.92,7330314.112
600519.SH,20230727,1836.0,1854.79,1828.7,1838.03,20340.43,3749635.29
600519.SH,20230726,1828.55,1835.99,1815.08,1828.55,19611.45,3580171.484
600519.SH,20230725,1800.0,1828.88,1799.99,1828.55,43086.46,7837450.019
600519.SH,20230724,1750.52,1771.15,1750.52,1771.15,19713.37,3476648.177
600519.SH,20230721,1731.88,1772.5,1726.0,1771.3,39377.4,6931535.726
600519.SH,20230720,1727.99,1748.98,1722.0,1724.0,16692.65,2897176.49
600519.SH,20230719,1715.01,1728.0,1713.8,1723.0,12483.22,2147704.435
600519.SH,20230718,1733.58,1734.51,1721.0,1722.8,14737.65,2544005.063
600519.SH,20230717,1751.0,1751.0,1726.6,1729.97,14336.48,2482069.846
600519.SH,20230714,1756.0,1758.5,1741.2,1753.0,18550.3,3245530.255
600519.SH,20230713,1721.99,1745.41,1719.01,1738.4,25806.54,4479772.5
600519.SH,20230712,1713.04,1723.0,1711.33,1713.8,13284.67,2280785.351
600519.SH,20230711,1710.0,1715.17,1702.1,1710.0,12582.7,2151079.27
600519.SH,20230710,1705.0,1714.96,1700.0,1700.9,13477.41,2298241.728
600519.SH,20230707,1701.0,1708.99,1690.0,1690.03,15167.42,2571458.553
600519.SH,20230706,1709.16,1733.0,1700.0,1702.98,15140.62,2589459.002
600519.SH,20230705,1730.0,1731.97,1700.0,1715.38,14745.39,2523960.725
600519.SH,20230704,1724.2,1734.44,1718.08,1730.6,12472.38,2155553.635
600519.SH,20230703,1699.0,1725.28,1692.0,1724.1,19139.09,3286737.792
600519.SH,20230630,1700.0,1708.99,1686.48,1691.0,20458.69,3472586.73
600519.SH,20230629,1731.0,1734.99,1713.01,1713.71,14231.16,2446524.134
600519.SH,20230628,1713.18,1734.0,1711.0,1728.38,18573.56,3199294.221
600519.SH,20230627,1709.99,1719.7,1700.09,1711.05,15174.46,2598138.744
